Tripoli tab-delimited output of processed data for:
A522__U.trip
produced on: 2021-12-28

Each column header shows ratio name, Tripolized mean, Tripolized stdErr, Fractionation Corrected flag.
Data is presented by blocks that are separated by blank lines. 
Any discarded value is shown as a negative number. 
Any missing value is represented by a blank entry. 

Time            	i208_S1         	i207_S1         	i204_S1         	R64S1           	R74S1           	R84S1           	R86S1           	R76S1           	R87S1           	R64S2           	R74S2           	R84S2           	R86S2           	R76S2           	R87S2           	R64S3           	R74S3           	R84S3           	R86S3           	R76S3           	R87S3           	
1.212163100E+004	1.800758662E-001	2.214937181E-001	4.206722189E-002	1.983853676E+000	5.265232839E+000	4.280669322E+000	2.157754563E+000	2.654042938E+000	8.130066519E-001	1.984520100E+000	5.262942907E+000	4.280155463E+000	2.156771032E+000	2.651997783E+000	8.132627580E-001	1.984847665E+000	5.264925498E+000	4.278855118E+000	2.155759958E+000	2.652558981E+000	8.127095282E-001	
1.216555500E+004	1.753688634E-001	2.157014217E-001	4.096940194E-002	1.984589868E+000	5.264939479E+000	4.280483850E+000	2.156860679E+000	2.652910590E+000	8.130167246E-001	1.985435842E+000	5.263442373E+000	4.278128526E+000	2.154755362E+000	2.651026169E+000	8.128004875E-001	1.986263648E+000	5.268443758E+000	4.282630830E+000	2.156124055E+000	2.652439299E+000	8.128834674E-001	
1.220935200E+004	1.685511268E-001	2.072714245E-001	3.936749949E-002	1.984948333E+000	5.265039112E+000	4.281479114E+000	2.156972573E+000	2.652481691E+000	8.131903720E-001	1.984294706E+000	5.265195747E+000	4.280410067E+000	2.157144327E+000	2.653434357E+000	8.129631400E-001	1.985002608E+000	5.265370792E+000	4.279093972E+000	2.155712015E+000	2.652576259E+000	8.126861605E-001	
1.225316600E+004	1.600966755E-001	1.969374131E-001	3.741701948E-002	1.984818689E+000	5.263311076E+000	4.278712675E+000	2.155719663E+000	2.651784319E+000	8.129317483E-001	1.984180056E+000	5.261797037E+000	4.279028627E+000	2.156572743E+000	2.651874774E+000	8.132257092E-001	1.985304208E+000	5.264278821E+000	4.280422634E+000	2.156053777E+000	2.651623263E+000	8.131071283E-001	
1.229698100E+004	1.573869883E-001	1.936080150E-001	3.676627759E-002	1.984563536E+000	5.265912888E+000	4.280743079E+000	2.157019920E+000	2.653436281E+000	8.129156653E-001	1.986101324E+000	5.265302676E+000	4.281128820E+000	2.155544014E+000	2.651074551E+000	8.130831375E-001	1.984350196E+000	5.264063198E+000	4.278841956E+000	2.156293765E+000	2.652789416E+000	8.128401568E-001	
1.234084100E+004	1.579576037E-001	1.942955119E-001	3.690951249E-002	1.984891170E+000	5.264103989E+000	4.279590627E+000	2.156083261E+000	2.652086960E+000	8.129760802E-001	1.984848488E+000	5.263936795E+000	4.281106655E+000	2.156893426E+000	2.652059755E+000	8.132899048E-001	1.984486088E+000	5.265711450E+000	4.279545140E+000	2.156500449E+000	2.653438329E+000	8.127192651E-001	
1.238467200E+004	1.525870164E-001	1.876063832E-001	3.563315009E-002	1.985551850E+000	5.264939606E+000	4.282164671E+000	2.156662225E+000	2.651625343E+000	8.133359528E-001	1.985391764E+000	5.265537495E+000	4.281627416E+000	2.156565517E+000	2.652140293E+000	8.131415682E-001	1.986374720E+000	5.267165779E+000	4.283226862E+000	2.156303551E+000	2.651647610E+000	8.131938582E-001	
1.242851600E+004	1.425823482E-001	1.753553193E-001	3.329494423E-002	1.985018689E+000	5.266725127E+000	4.282402375E+000	2.157361237E+000	2.653237048E+000	8.131053495E-001	1.987014819E+000	5.268977530E+000	4.285703608E+000	2.156855383E+000	2.651705202E+000	8.133843016E-001	1.986641208E+000	5.267934261E+000	4.282301976E+000	2.155548752E+000	2.651678743E+000	8.128996611E-001	
1.247236100E+004	1.411512670E-001	1.735849796E-001	3.296532715E-002	1.983889719E+000	5.265683511E+000	4.281809988E+000	2.158290326E+000	2.654221886E+000	8.131536919E-001	1.986053744E+000	5.267790701E+000	4.283286546E+000	2.156682093E+000	2.652390811E+000	8.131087185E-001	1.986366900E+000	5.268389353E+000	4.283101845E+000	2.156249102E+000	2.652274035E+000	8.129812658E-001	
1.251619200E+004	1.336292035E-001	1.643261640E-001	3.121670017E-002	1.984940787E+000	5.264046588E+000	4.280695998E+000	2.156586245E+000	2.651991749E+000	8.131949303E-001	1.986449331E+000	5.268617234E+000	4.284333256E+000	2.156779531E+000	2.652278692E+000	8.131798280E-001	1.985672642E+000	5.267346882E+000	4.281667803E+000	2.156280805E+000	2.652676363E+000	8.128699133E-001	

1.273548200E+004	1.230028097E-001	1.511937245E-001	2.871982229E-002	1.983839838E+000	5.264438023E+000	4.282854136E+000	2.158870920E+000	2.653660806E+000	8.135444121E-001	1.985829527E+000	5.269911450E+000	4.285093859E+000	2.157835706E+000	2.653758229E+000	8.131244520E-001	1.986672539E+000	5.270655271E+000	4.286414801E+000	2.157584965E+000	2.653006556E+000	8.132603217E-001	
1.277926800E+004	1.189490623E-001	1.463325433E-001	2.775345813E-002	1.986065430E+000	5.272587746E+000	4.285918597E+000	2.157994662E+000	2.654790556E+000	8.128681405E-001	1.986795653E+000	5.269586411E+000	4.286928500E+000	2.157709824E+000	2.652304177E+000	8.135227636E-001	1.987408063E+000	5.269623253E+000	4.285886120E+000	2.156520445E+000	2.651505421E+000	8.133192667E-001	
1.282314900E+004	1.139943573E-001	1.401508969E-001	2.658662567E-002	1.987505642E+000	5.271481182E+000	4.287657965E+000	2.157306060E+000	2.652310046E+000	8.133687321E-001	1.987133429E+000	5.269165965E+000	4.284679092E+000	2.156211068E+000	2.651641752E+000	8.131607772E-001	1.986868481E+000	5.271373961E+000	4.286754857E+000	2.157543339E+000	2.653106640E+000	8.132139530E-001	
1.286696100E+004	1.127963296E-001	1.387043799E-001	2.631169713E-002	1.985928988E+000	5.271586216E+000	4.286927179E+000	2.158650790E+000	2.654468638E+000	8.132138987E-001	1.986955012E+000	5.270805926E+000	4.286455280E+000	2.157298608E+000	2.652705217E+000	8.132447562E-001	1.986532185E+000	5.270724649E+000	4.285549763E+000	2.157301953E+000	2.653228922E+000	8.130854954E-001	
1.291079100E+004	1.115552959E-001	1.371705968E-001	2.603460658E-002	1.985616561E+000	5.268779321E+000	4.284885027E+000	2.157961971E+000	2.653472692E+000	8.132595362E-001	1.987669627E+000	5.277104976E+000	4.290291105E+000	2.158452817E+000	2.654920568E+000	8.130009020E-001	1.988476829E+000	5.275569546E+000	4.290924754E+000	2.157895275E+000	2.653070667E+000	8.133576321E-001	
1.295462300E+004	1.086874248E-001	1.336325698E-001	2.536476254E-002	1.984686250E+000	5.268433700E+000	4.284977027E+000	2.159019859E+000	2.654542349E+000	8.133303505E-001	1.987679132E+000	5.274718412E+000	4.289894180E+000	2.158242802E+000	2.653707194E+000	8.132934965E-001	1.987904547E+000	5.272497520E+000	4.287281650E+000	2.156683859E+000	2.652289079E+000	8.131405720E-001	
1.299845200E+004	1.041581908E-001	1.280403396E-001	2.428990599E-002	1.986070620E+000	5.271339445E+000	4.288126552E+000	2.159100744E+000	2.654155091E+000	8.134794954E-001	1.986902878E+000	5.270159153E+000	4.287485952E+000	2.157873945E+000	2.652449303E+000	8.135401279E-001	1.987438184E+000	5.272626736E+000	4.287708545E+000	2.157404733E+000	2.652976469E+000	8.132016090E-001	
1.304229600E+004	1.029453079E-001	1.265235205E-001	2.399333481E-002	1.986718813E+000	5.273277831E+000	4.290579392E+000	2.159630928E+000	2.654264810E+000	8.136456166E-001	1.984773830E+000	5.266016275E+000	4.283304405E+000	2.158081864E+000	2.653207230E+000	8.133860934E-001	1.986404820E+000	5.271358895E+000	4.287677613E+000	2.158511483E+000	2.653718337E+000	8.133913283E-001	
1.308612700E+004	9.801125400E-002	1.205170233E-001	2.287860590E-002	1.985544633E+000	5.267673381E+000	4.283969681E+000	2.157579139E+000	2.653011820E+000	8.132565121E-001	1.986363134E+000	5.271095632E+000	4.286677028E+000	2.158053054E+000	2.653641493E+000	8.132421279E-001	1.986125902E+000	5.268946703E+000	4.286462878E+000	2.158202998E+000	2.652876485E+000	8.135331631E-001	
1.312995700E+004	9.251863691E-002	1.137640796E-001	2.158651440E-002	1.987117259E+000	5.270145865E+000	4.285946086E+000	2.156866217E+000	2.652156454E+000	8.132499927E-001	1.987077620E+000	5.273351650E+000	4.288616516E+000	2.158253142E+000	2.653822678E+000	8.132620011E-001	1.988037623E+000	5.274478920E+000	4.289725244E+000	2.157768643E+000	2.653108200E+000	8.132983958E-001	

1.334932400E+004	8.264467673E-002	1.015842487E-001	1.925177423E-002	1.988433593E+000	5.276617491E+000	4.292834298E+000	2.158902522E+000	2.653655375E+000	8.135579858E-001	1.988136358E+000	5.274164193E+000	4.291152039E+000	2.158379139E+000	2.652818139E+000	8.136174534E-001	1.986076824E+000	5.273070514E+000	4.288923512E+000	2.159495272E+000	2.655018401E+000	8.133635802E-001	
1.339319200E+004	7.841166279E-002	9.642000508E-002	1.829445788E-002	1.985386968E+000	5.270448881E+000	4.286088349E+000	2.158817610E+000	2.654620468E+000	8.132302288E-001	1.988525768E+000	5.281412166E+000	4.294040821E+000	2.159409192E+000	2.655943539E+000	8.130478527E-001	1.988392423E+000	5.275433374E+000	4.291186901E+000	2.158118715E+000	2.653114804E+000	8.134283189E-001	
1.343700500E+004	7.596247054E-002	9.336709762E-002	1.770733969E-002	1.986989214E+000	5.272790788E+000	4.289886107E+000	2.158988120E+000	2.653658486E+000	8.135892887E-001	1.987544228E+000	5.272704076E+000	4.288438194E+000	2.157656738E+000	2.652873834E+000	8.133280632E-001	1.988058764E+000	5.276731401E+000	4.292038578E+000	2.158909312E+000	2.654212992E+000	8.133896255E-001	
1.348088000E+004	7.761005705E-002	9.539914447E-002	1.809357449E-002	1.986004699E+000	5.272542721E+000	4.289371185E+000	2.159799112E+000	2.654849066E+000	8.135299062E-001	1.988332332E+000	5.275249641E+000	4.291464914E+000	2.158323759E+000	2.653102580E+000	8.135093513E-001	1.988852298E+000	5.278151763E+000	4.294926988E+000	2.159500227E+000	2.653868147E+000	8.137179796E-001	
1.352470900E+004	7.248331019E-002	8.911507979E-002	1.689347742E-002	1.988208599E+000	5.275117584E+000	4.290609233E+000	2.158027701E+000	2.653201272E+000	8.133675060E-001	1.987698400E+000	5.271479132E+000	4.290779682E+000	2.158667372E+000	2.652051806E+000	8.139612383E-001	1.988917819E+000	5.280391490E+000	4.294954401E+000	2.159442868E+000	2.654906823E+000	8.133780249E-001	
1.356857000E+004	7.123760316E-002	8.754750125E-002	1.660984223E-002	1.986865864E+000	5.270820760E+000	4.288878977E+000	2.158615262E+000	2.652831706E+000	8.137023005E-001	1.990599145E+000	5.279339143E+000	4.295950069E+000	2.158119117E+000	2.652135744E+000	8.137287552E-001	1.988092196E+000	5.276324167E+000	4.293429233E+000	2.159572499E+000	2.653963522E+000	8.137159691E-001	
1.361238300E+004	7.154648931E-002	8.794463511E-002	1.665638563E-002	1.989538582E+000	5.279935099E+000	4.295439053E+000	2.159012694E+000	2.653849062E+000	8.135401235E-001	1.991028570E+000	5.280834045E+000	4.298364143E+000	2.158866130E+000	2.652314550E+000	8.139555430E-001	1.987372657E+000	5.276605208E+000	4.291107547E+000	2.159186166E+000	2.655065818E+000	8.132326331E-001	
1.365621200E+004	7.115618856E-002	8.747255979E-002	1.658745430E-002	1.987991568E+000	5.273416777E+000	4.289759434E+000	2.157835829E+000	2.652635385E+000	8.134686892E-001	1.988488957E+000	5.273585537E+000	4.293852962E+000	2.159354693E+000	2.652056738E+000	8.142188899E-001	1.989535317E+000	5.276456018E+000	4.293089959E+000	2.157835512E+000	2.652104727E+000	8.136313359E-001	
1.370003400E+004	7.064246727E-002	8.683433319E-002	1.643369527E-002	1.990117130E+000	5.283920125E+000	4.298635584E+000	2.159991248E+000	2.655079967E+000	8.135315223E-001	1.988117294E+000	5.275439611E+000	4.293696499E+000	2.159679669E+000	2.653485097E+000	8.139030708E-001	1.987903095E+000	5.277240512E+000	4.290767634E+000	2.158439033E+000	2.654676944E+000	8.130703204E-001	
1.374387600E+004	7.164832527E-002	8.807129376E-002	1.667425124E-002	1.989370582E+000	5.281873980E+000	4.296944087E+000	2.159951558E+000	2.655047797E+000	8.135264309E-001	1.989068676E+000	5.280183801E+000	4.295477878E+000	2.159542268E+000	2.654601053E+000	8.135091580E-001	1.985536978E+000	5.272664599E+000	4.290462440E+000	2.160857485E+000	2.655535836E+000	8.137180660E-001	

1.396002900E+004	7.094634283E-002	8.723989056E-002	1.651533674E-002	1.987859464E+000	5.282356148E+000	4.295785424E+000	2.161010626E+000	2.657308650E+000	8.132328271E-001	1.989596750E+000	5.277304229E+000	4.293184840E+000	2.157816573E+000	2.652449161E+000	8.135185415E-001	1.988408849E+000	5.274153605E+000	4.293223941E+000	2.159125345E+000	2.652449273E+000	8.140119273E-001	
1.400385200E+004	7.012040190E-002	8.613035145E-002	1.633688133E-002	1.988968815E+000	5.272141585E+000	4.292153470E+000	2.157979269E+000	2.650690924E+000	8.141195376E-001	1.990313191E+000	5.283735244E+000	4.301922077E+000	2.161429717E+000	2.654725532E+000	8.141819903E-001	1.989499822E+000	5.277031998E+000	4.297129466E+000	2.159904423E+000	2.652441553E+000	8.143080177E-001	
1.404768100E+004	6.758574214E-002	8.308243907E-002	1.572330254E-002	1.989854128E+000	5.284032337E+000	4.298444424E+000	2.160180670E+000	2.655487286E+000	8.134780694E-001	1.988363854E+000	5.277631162E+000	4.295208838E+000	2.160172460E+000	2.654258249E+000	8.138516517E-001	1.989903572E+000	5.288296890E+000	4.302809240E+000	2.162320476E+000	2.657564399E+000	8.136474425E-001	
1.409161900E+004	6.584116451E-002	8.085738641E-002	1.530847608E-002	1.990886723E+000	5.281870384E+000	4.300961387E+000	2.160324511E+000	2.653024063E+000	8.142875676E-001	1.989599391E+000	5.277461979E+000	4.298272931E+000	2.160371053E+000	2.652524927E+000	8.144583416E-001	1.987876981E+000	5.279316415E+000	4.297052944E+000	2.161629208E+000	2.655756098E+000	8.139411632E-001	
1.413543300E+004	6.338959726E-002	7.785963070E-002	1.474879107E-002	1.988331325E+000	5.279051708E+000	4.297952080E+000	2.161587470E+000	2.655016114E+000	8.141522980E-001	1.988616005E+000	5.280907583E+000	4.296578135E+000	2.160587124E+000	2.655569285E+000	8.136060076E-001	1.992360687E+000	5.290285228E+000	4.304743719E+000	2.160624704E+000	2.655284891E+000	8.137073018E-001	
1.417926500E+004	6.334926260E-002	7.781785368E-002	1.473543531E-002	1.991071711E+000	5.281001345E+000	4.299110360E+000	2.159194135E+000	2.652341106E+000	8.140710596E-001	1.987251908E+000	5.275230743E+000	4.292430642E+000	2.159983153E+000	2.654535503E+000	8.136953341E-001	1.991339169E+000	5.288149208E+000	4.303914916E+000	2.161316858E+000	2.655574344E+000	8.138792509E-001	
1.422306700E+004	5.972961553E-002	7.336854468E-002	1.389322480E-002	1.988864599E+000	5.280886600E+000	4.299190173E+000	2.161630397E+000	2.655226808E+000	8.141038615E-001	1.993024753E+000	5.290160597E+000	4.305416230E+000	2.160242227E+000	2.654337629E+000	8.138535968E-001	1.990655759E+000	5.288749364E+000	4.303867068E+000	2.162034821E+000	2.656787514E+000	8.137778465E-001	
1.426691100E+004	5.898739051E-002	7.248311949E-002	1.372717064E-002	1.988583427E+000	5.280266515E+000	4.297126629E+000	2.160898342E+000	2.655290417E+000	8.138086623E-001	1.986314622E+000	5.277902692E+000	4.298326335E+000	2.163970545E+000	2.657133283E+000	8.144004515E-001	1.987968855E+000	5.279379913E+000	4.294686519E+000	2.160338935E+000	2.655665303E+000	8.134831345E-001	
1.431075500E+004	5.540873622E-002	6.811359697E-002	1.289610321E-002	1.988449784E+000	5.281719281E+000	4.296548758E+000	2.160752961E+000	2.656199480E+000	8.134754100E-001	1.991443604E+000	5.285286700E+000	4.300364291E+000	2.159420575E+000	2.653997678E+000	8.136482531E-001	1.992077912E+000	5.289493429E+000	4.302998898E+000	2.160055525E+000	2.655264334E+000	8.134992426E-001	
1.435458500E+004	5.273512117E-002	6.484409793E-002	1.227751789E-002	1.986727222E+000	5.281531537E+000	4.295259159E+000	2.161977301E+000	2.658407997E+000	8.132601555E-001	1.988518199E+000	5.285821353E+000	4.302740103E+000	2.163792167E+000	2.658170972E+000	8.140154228E-001	1.990510135E+000	5.283844255E+000	4.303186986E+000	2.161851332E+000	2.654517635E+000	8.144045847E-001	

1.457237700E+004	4.069497742E-002	5.005037969E-002	9.474314697E-003	1.987933696E+000	5.282744060E+000	4.295295092E+000	2.160683277E+000	2.657404556E+000	8.130802937E-001	1.995262003E+000	5.292488010E+000	4.308531161E+000	2.159381151E+000	2.652527839E+000	8.140842555E-001	1.991540041E+000	5.295857531E+000	4.309471922E+000	2.163889168E+000	2.659177030E+000	8.137439304E-001	
1.461620800E+004	4.032718503E-002	4.957767232E-002	9.370614206E-003	1.992346329E+000	5.290760161E+000	4.303579695E+000	2.160056026E+000	2.655542404E+000	8.134142475E-001	1.991208013E+000	5.291677062E+000	4.306543450E+000	2.162779289E+000	2.657520976E+000	8.138333840E-001	1.990840638E+000	5.284942689E+000	4.304355677E+000	2.162079473E+000	2.654628697E+000	8.144564531E-001	
1.466002100E+004	3.934213387E-002	4.834596390E-002	9.133378355E-003	1.990934015E+000	5.293327619E+000	4.307511672E+000	2.163563251E+000	2.658715747E+000	8.137625293E-001	1.991757198E+000	5.289717469E+000	4.303760490E+000	2.160785710E+000	2.655804370E+000	8.136087636E-001	1.989561646E+000	5.283421822E+000	4.301565450E+000	2.162066935E+000	2.655570806E+000	8.141627896E-001	
1.470386500E+004	3.825099151E-002	4.698592086E-002	8.890454381E-003	1.989584223E+000	5.284985317E+000	4.302478802E+000	2.162501467E+000	2.656326511E+000	8.140947503E-001	1.986974196E+000	5.280731435E+000	4.295341544E+000	2.161750038E+000	2.657674893E+000	8.133989764E-001	1.989381101E+000	5.279831893E+000	4.300222372E+000	2.161588029E+000	2.654007264E+000	8.144619866E-001	
1.474781500E+004	3.712653012E-002	4.561921988E-002	8.625423568E-003	1.991101557E+000	5.288925177E+000	4.304313849E+000	2.161775141E+000	2.656280971E+000	8.138352700E-001	1.992086415E+000	5.286666071E+000	4.304218641E+000	2.160658598E+000	2.653833704E+000	8.141650301E-001	1.994012860E+000	5.287716078E+000	4.301612618E+000	2.157264231E+000	2.651796377E+000	8.135105128E-001	
1.479166800E+004	3.669830469E-002	4.505985545E-002	8.523319712E-003	1.991673906E+000	5.286655548E+000	4.305635120E+000	2.161817307E+000	2.654378074E+000	8.144345855E-001	1.987259051E+000	5.277114355E+000	4.298110845E+000	2.162833700E+000	2.655473806E+000	8.144812782E-001	1.988063185E+000	5.277088721E+000	4.300250377E+000	2.163035063E+000	2.654386823E+000	8.148906725E-001	
1.483551100E+004	3.417798755E-002	4.196668462E-002	7.944757740E-003	1.989725326E+000	5.282311430E+000	4.301954656E+000	2.162084685E+000	2.654794288E+000	8.144076154E-001	1.987998785E+000	5.284797772E+000	4.303479311E+000	2.164729347E+000	2.658350605E+000	8.143129589E-001	1.989942907E+000	5.284027474E+000	4.302868135E+000	2.162307331E+000	2.655366371E+000	8.143160035E-001	
1.487932400E+004	3.470965871E-002	4.261545507E-002	8.075450132E-003	1.985436376E+000	5.277161567E+000	4.298170150E+000	2.164849099E+000	2.657935369E+000	8.144852296E-001	1.991935584E+000	5.291037891E+000	4.306249294E+000	2.161841642E+000	2.656229415E+000	8.138761019E-001	1.989971256E+000	5.281504290E+000	4.301668522E+000	2.161673697E+000	2.654060592E+000	8.144778999E-001	
1.492314000E+004	3.477521555E-002	4.272900114E-002	8.090004955E-003	1.986100193E+000	5.281702716E+000	4.298540698E+000	2.164312110E+000	2.659333470E+000	8.138551012E-001	1.988612155E+000	5.281100858E+000	4.299682969E+000	2.162152614E+000	2.655671618E+000	8.141641457E-001	1.983671024E+000	5.279999950E+000	4.295936741E+000	2.165649793E+000	2.661731651E+000	8.136243906E-001	
1.496697500E+004	3.387014696E-002	4.154990364E-002	7.870502831E-003	1.985006675E+000	5.279193024E+000	4.303428598E+000	2.167966814E+000	2.659534141E+000	8.151678825E-001	1.989623852E+000	5.289800345E+000	4.306080746E+000	2.164268759E+000	2.658693672E+000	8.140346449E-001	1.990510264E+000	5.292384930E+000	4.308931591E+000	2.164737187E+000	2.658808158E+000	8.141757729E-001	

1.517798200E+004	2.956988284E-002	3.633278918E-002	6.878469643E-003	1.991010958E+000	5.282103588E+000	4.298904316E+000	2.159156533E+000	2.652975649E+000	8.138621753E-001	1.988431565E+000	5.292008315E+000	4.308664123E+000	2.166865684E+000	2.661398264E+000	8.141831732E-001	1.991672993E+000	5.289369010E+000	4.307516290E+000	2.162762815E+000	2.655741695E+000	8.143724292E-001	
1.522176300E+004	2.877028147E-002	3.537192103E-002	6.666591524E-003	1.995599636E+000	5.305847959E+000	4.315590863E+000	2.162553443E+000	2.658773765E+000	8.133649695E-001	1.991863266E+000	5.289621640E+000	4.306587290E+000	2.162089820E+000	2.655614836E+000	8.141579082E-001	1.992664937E+000	5.297391511E+000	4.311927159E+000	2.163899750E+000	2.658445689E+000	8.139717727E-001	
1.526559400E+004	2.836767211E-002	3.482628686E-002	6.580678937E-003	1.993121857E+000	5.292202703E+000	4.310751578E+000	2.162813860E+000	2.655232887E+000	8.145477071E-001	1.994406230E+000	5.297904298E+000	4.313624714E+000	2.162861632E+000	2.656381744E+000	8.142134080E-001	1.998768178E+000	5.305754496E+000	4.319882070E+000	2.161272186E+000	2.654512191E+000	8.141880807E-001	
1.530942300E+004	2.829470758E-002	3.472242098E-002	6.576518190E-003	1.990514600E+000	5.279757461E+000	4.302384143E+000	2.161443147E+000	2.652458545E+000	8.148829135E-001	1.990418131E+000	5.283951353E+000	4.306375455E+000	2.163553169E+000	2.654694143E+000	8.149915031E-001	1.990024809E+000	5.292154180E+000	4.311418185E+000	2.166514792E+000	2.659340806E+000	8.146811372E-001	
1.535323800E+004	2.768936676E-002	3.400230869E-002	6.417393140E-003	1.992210855E+000	5.298461221E+000	4.314737488E+000	2.165803624E+000	2.659588571E+000	8.143378442E-001	1.994581932E+000	5.300059461E+000	4.313735833E+000	2.162726817E+000	2.657228252E+000	8.139032901E-001	1.991189335E+000	5.290377733E+000	4.312482661E+000	2.165782322E+000	2.656893365E+000	8.151559074E-001	
1.539709200E+004	2.630524129E-002	3.229427422E-002	6.104929849E-003	1.993800437E+000	5.289868192E+000	4.308852343E+000	2.161125187E+000	2.653158307E+000	8.145481489E-001	1.992718981E+000	5.288031767E+000	4.308959325E+000	2.162351725E+000	2.653676619E+000	8.148512557E-001	1.990742750E+000	5.293628664E+000	4.313759566E+000	2.166909595E+000	2.659122412E+000	8.148965180E-001	
1.544095900E+004	2.644581603E-002	3.248935021E-002	6.121551339E-003	1.995314840E+000	5.307372006E+000	4.320116677E+000	2.165130329E+000	2.659917071E+000	8.139841473E-001	1.988574868E+000	5.283931638E+000	4.304008494E+000	2.164368344E+000	2.657144934E+000	8.145465894E-001	1.992992356E+000	5.292887410E+000	4.311025017E+000	2.163091597E+000	2.655748977E+000	8.144939960E-001	
1.548488400E+004	2.509385042E-002	3.082115554E-002	5.839450565E-003	1.988950169E+000	5.278091696E+000	4.297296490E+000	2.160585296E+000	2.653707357E+000	8.141761714E-001	1.991130281E+000	5.285338257E+000	4.310554237E+000	2.164878048E+000	2.654441202E+000	8.155682809E-001	1.993157823E+000	5.292293125E+000	4.313400826E+000	2.164104004E+000	2.655230340E+000	8.150343762E-001	
1.552872800E+004	2.463410452E-002	3.022427988E-002	5.715031959E-003	1.989973971E+000	5.288558330E+000	4.310405383E+000	2.166061188E+000	2.657601762E+000	8.150435552E-001	1.998970933E+000	5.304622731E+000	4.320701624E+000	2.161462957E+000	2.653676771E+000	8.145162895E-001	1.989850583E+000	5.290886444E+000	4.309693710E+000	2.165837850E+000	2.658936549E+000	8.145504077E-001	
1.557255700E+004	2.333539865E-002	2.865122367E-002	5.411859952E-003	1.992930050E+000	5.294154675E+000	4.311899948E+000	2.163598240E+000	2.656467885E+000	8.144642937E-001	1.993894273E+000	5.298945126E+000	4.314262454E+000	2.163736820E+000	2.657585809E+000	8.141738311E-001	1.994089921E+000	5.294658053E+000	4.314324609E+000	2.163555697E+000	2.655175174E+000	8.148448051E-001	

1.578732700E+004	2.013833422E-002	2.468705255E-002	4.670126437E-003	1.989937314E+000	5.286163637E+000	4.312160386E+000	2.166983029E+000	2.656447317E+000	8.157447787E-001	1.996702855E+000	5.301079035E+000	4.322336553E+000	2.164737003E+000	2.654916340E+000	8.153691964E-001	1.993649243E+000	5.297354588E+000	4.316373352E+000	2.165061566E+000	2.657114639E+000	8.148167694E-001	
1.583115600E+004	1.962122012E-002	2.407075115E-002	4.523290502E-003	2.003692622E+000	5.321513430E+000	4.337820026E+000	2.164912911E+000	2.655853184E+000	8.151478114E-001	1.999847204E+000	5.311588719E+000	4.330373555E+000	2.165352206E+000	2.655997272E+000	8.152689871E-001	1.994836439E+000	5.296583177E+000	4.318092735E+000	2.164634979E+000	2.655146594E+000	8.152600631E-001	
1.587498800E+004	1.879076496E-002	2.305929494E-002	4.350878636E-003	1.993050135E+000	5.299916838E+000	4.318843741E+000	2.166951881E+000	2.659198955E+000	8.148889639E-001	2.000627504E+000	5.318206478E+000	4.331046597E+000	2.164844074E+000	2.658269201E+000	8.143810541E-001	1.996098752E+000	5.300235993E+000	4.321925010E+000	2.165185969E+000	2.655297484E+000	8.154212408E-001	
1.591886400E+004	1.812129050E-002	2.225356220E-002	4.198866321E-003	1.991875596E+000	5.299897758E+000	4.315757900E+000	2.166680444E+000	2.660757413E+000	8.143096522E-001	1.990212250E+000	5.290397884E+000	4.310010512E+000	2.165603449E+000	2.658207879E+000	8.146855126E-001	1.994823627E+000	5.304449677E+000	4.317725661E+000	2.164464870E+000	2.659107104E+000	8.139818310E-001	
1.596272800E+004	1.730525599E-002	2.123162104E-002	4.004456045E-003	1.996095323E+000	5.301998774E+000	4.321499798E+000	2.164976666E+000	2.656185159E+000	8.150699354E-001	1.997007781E+000	5.306769450E+000	4.329424380E+000	2.167955689E+000	2.657360427E+000	8.158305012E-001	1.999920606E+000	5.307017321E+000	4.321118961E+000	2.160645252E+000	2.653614000E+000	8.142274088E-001	
1.600657200E+004	1.704361822E-002	2.091408401E-002	3.948102807E-003	1.991483489E+000	5.297249093E+000	4.316913479E+000	2.167687306E+000	2.659951299E+000	8.149349603E-001	1.990340733E+000	5.295807690E+000	4.319037614E+000	2.169999107E+000	2.660754313E+000	8.155578651E-001	1.995754020E+000	5.289801685E+000	4.311328265E+000	2.160250322E+000	2.650527887E+000	8.150264456E-001	
1.605046400E+004	1.588905303E-002	1.950643489E-002	3.675837066E-003	1.996026842E+000	5.306664724E+000	4.322567280E+000	2.165585747E+000	2.658613908E+000	8.145544339E-001	1.994936587E+000	5.314225305E+000	4.330578833E+000	2.170785208E+000	2.663856756E+000	8.149031297E-001	1.995324804E+000	5.301360858E+000	4.321998415E+000	2.166062591E+000	2.656891172E+000	8.152620678E-001	
1.609437200E+004	1.514571010E-002	1.857866134E-002	3.508425950E-003	1.997954405E+000	5.295440634E+000	4.316953049E+000	2.160686469E+000	2.650431171E+000	8.152207432E-001	2.000658689E+000	5.312176241E+000	4.325867969E+000	2.162221868E+000	2.655213640E+000	8.143306571E-001	1.997602907E+000	5.312499091E+000	4.326216536E+000	2.165703965E+000	2.659437004E+000	8.143467816E-001	
